n_spines,trial,WT_soma,WT_dend,SAAeq_soma,SAAeq_dend,SAAred_soma,SAAred_dend
45,8,3.2981086630204857,47.865699279259516,3.4301343603314223,48.39188876509138,2.8019209725456022,44.8197536207545
45,9,3.1327468073484113,47.201900440466176,3.2612298732402323,47.672117532010496,2.648530151885481,44.57558174142374
45,10,2.7093767326373097,51.27316746752774,2.8222701754820747,51.49951112413679,2.323166742811935,48.112782041598265
47,1,3.855306189373543,47.91578577165667,4.004897495471852,48.53389489339109,3.410315212433069,46.412644503365584
47,2,3.1040524236459888,51.50091981122381,3.2316359434055144,51.662084643895525,2.887119745772594,48.25077103436031
47,3,3.7413652014478487,48.96772621937181,3.8863728781938676,49.45794673852894,2.919338955131394,46.25961982566233
47,4,3.4948257693784086,45.84592650577872,3.63333782314281,46.336589982772736,3.0096811267350816,43.25547362378242
47,5,3.4498278057538556,51.13366457155867,3.586849430338397,51.30852336759607,3.3835045700693414,47.40139046840689
47,6,3.6283313594043136,48.635859667437586,3.771743665591657,49.233503300545955,3.640782157247621,44.95821137759248
47,7,3.0839897959660547,49.674058831772086,3.2090205070156657,50.02036519943969,2.271247678704057,46.870549723071065
47,8,2.6720591954745885,48.254575916866955,2.7834860333527587,48.73923024830503,2.0118851445331103,45.79101371788072
47,9,3.02223522711261,49.81058171643715,3.1466701996652233,50.16295296891337,2.617720301663482,47.17813777743295
47,10,3.311298828513472,50.2837243312461,3.444406090189837,50.70634161900057,2.989611141987865,46.64621282346501
49,1,3.302881785103537,50.9972311190043,3.4366334435613766,51.217770662358376,2.8838593270075847,49.22928182995835
49,2,2.815676518764235,49.45640882080221,2.9331393630046563,49.725066304744004,2.184870705606002,46.02554673405284
49,3,2.8845337638529855,49.25772552178049,3.0024698268438854,49.65414060313622,2.4088970358967146,43.82879470284173
49,4,3.4862181145871247,49.104987987301186,3.625069980602902,49.66102759458913,3.309776698773554,45.7529643674695
49,5,3.363783661590439,48.37124667560393,3.4983641281440256,48.82916982752237,3.2145212129006424,45.84052980386208
49,6,2.663022227692437,46.75040509427397,2.7749513888172856,47.417643477711316,2.568927997968757,43.638580936275744
49,7,3.4486794687343902,50.208438120012964,3.585452209207965,50.511640885668115,2.358290136386472,47.569921158099305
49,8,3.0896549375981195,51.327593026751686,3.21662534623448,51.58243022705568,2.715052402549503,48.62745752065648
49,9,3.245069733047565,50.21087952650218,3.3767613340208484,50.484491677779005,2.979620056319874,48.20222586714321
49,10,3.459384319805558,49.358088796758224,3.5975964240100495,49.84059650247504,3.2066475559487913,46.90285676071985
